bnf_code,bnf_name,items
090402000BBZAA0,Foodlink Complete powder with fibre 63g sachets natural,995
20020200849,Ko-Flex Long bandage 10cm x 7m,752
21011300151,Seal-Tight limb protector PICC/dressing mid-arm cover small,67
21270000157,ActiLymph class 1 (18-21mmHg) thigh length closed toe with wide top band,442
21020001522,GC Glide hydrophilic catheter female 8Ch,31
21020001349,Liquick Pure catheter female Ergothan tip 8Ch-14Ch,229
21270000704,Juzo Classic class 1 (18-21mmHg) seamless glove,553
20020200818,Easifix K bandage 15cm x 4m,46
21270002484,Haddenham Veni MTO class 1 (18-21mmHg) tights closed toe,199
0703030G0AAAIAI,Nonoxinol-9 2% gel,300
20031700212,C-Sorb dressing 20cm x 20cm square,927
23965609649,Welland Aura urostomy bag midi 13-55mm clear,853
23605606316,Welland Aura convex ileostomy bag mini 35mm,152
23941009337,SenSura Flex Soft Seal two piece ostomy system convex baseplate 70mm 15-56mm,59
21010900917,Dropsafe Safety Pen hypod insulin needles for pre-filled/reusable pen injectors screw on 6mm/31gauge,50
21270001296,Juzo Soft class 2 (23-32mmHg) below knee open toe with silicone top band,71
0407020ADBCAFAP,OxyContin 120mg modified-release tablets,282
21270000449,Haddenham Veni class 1 (18-21mmHg) below knee open toe extra wide,123
21020001439,LINC all slc open tipped suprapubic cath + integral ball & glycerine filled syrg female 12Ch-14Ch,342
23603456350,"Pelican Platinum Contour ileostomy bag with filter, standard 12-65mm clear",492
23600456172,Softima Roll'Up ileostomy bag with filter beige 30mm,79
22302403025,Jade Ultra Flex Short sheath medium,224
0904010T0BGADAD,Promin low protein pasta alphabets,163
0607030M0AAAAAA,Metyrapone 250mg capsules,1184
23301083218,Fulcionel ostomy/hernia support tube belt small 20cm beige,26
090402000BBXIA0,Aymes oral powder 38g sachets banana,49
20032400007,Leukomed Control dressing 5cm x 7cm,47
23851008525,Brava protective seal 18-64mm 4.2mm,206
21270002696,ReadyWrap extender strap,356
23605906125,"Pelican ModaVi soft convex ileostomy bag with filter, large 12-40mm black",306
090401000BBNIBR,Cystine500 oral powder sachets,92
23301023004,Comfizz Level I waistband medium/large neutral,105
21270000911,Jobst Elvarex Soft custom fit class 1 (15-21mmHg) seamless gauntlet to wrist,198
23301023159,Comfizz Level I shallow waistband with silicone grip neutral large/extra large,94
0102000A0BDAAAA,Audmonal 60mg capsules,670
23305951003,Vanilla Blush Level 2/3 female support briefs XX large black,36
0501013B0AAAUAU,Amoxicillin 1g dispersible tablets sugar free,297
23944810043,"Natura+ two piece ostomy system colostomy bag with filter and window, small 57mm opaque",54
23350703829,"NovaLife 1 colostomy bag with viewing option, maxi opaque 25-70/90mm",56
22301003017,Conveen Security+ sheath and liner system small,30
20031500020,"Option wound manager bag with access port, small",28
23253372503,HiLINE CoverSURE LIGHT custom-made bag cover beige,43
1001030U0AAAEAE,Methotrexate 2.5mg/5ml oral liquid,47
0802020T0AAAGAG,Tacrolimus 2.5mg/5ml oral liquid,60
091000000BBXMBT,Cardioace Plus capsules,26
22502085020,Mummy Bear paediatric sterile leg bag adjustable tube 250ml,69
23355903604,"Pelican ModaVi colostomy bag with filter, large 12-65mm black",119
0403030E0BBAAAA,Prozac 20mg capsules,225
0904010X0BGABAA,Juvela low protein pizza base,140
21270000748,Jobst Opaque class 2 (23-32mmHg) thigh length closed toe with sensitive band wide,27
20030800168,CovaWound Alginate Rope dressing 2cm x 30cm,45
21330000101,Rocket IPC pre-evacuated bottle,81
21270000436,Haddenham Venex class 1 (18-21mmHg) armsleeve with grip top extra wide,42
130801000BBPGA0,Ultrasun anti-ageing face cream SPF 50+,33
0602010Z0BBAAAE,Armour Thyroid 15mg (quarter grain) tablets,218
20050600137,"Provox Life LaryTube 55mm length (fenestrated) 12mm inner, 15mm outer",50
20031500056,"Eakin wound drainage bag with bung closure and access window for horizontal wounds, extra large",76
1304000F0AAEKEK,Coal tar 5% in Betamethasone valerate 0.025% ointment,30
0605010T0AAAAAA,Tetracosactide 250micrograms/1ml inj ampoules,31
0902021Q0AAAWAW,Sodium bicarb 8.4% (1mmol/ml) inf 200ml polyethylene bottles,88
23850108521,Adapt CeraRing oval convex barrier ring 38mm x 56mm,40
21020000304,PTFE Aquamatic coated latex pre-filled catheter male 12Ch-22Ch,433
0101010R0BFAAAE,Wind-eze 125mg chewable tablets,24
1307000M0BIABAE,Wartex 50% ointment,64
1202020L0AACDCD,Sodium chloride 7% nebuliser liquid 5ml bottles,24
1306010I0BDAAAC,Isotrexin gel,28
090401000BBWJCB,PKU GMPro LQ liquid,65
0601023A0BBACAA,Glucobay 50mg tablets,49
0407010N0AAACAC,Co-dydramol 10mg/500mg/5ml oral solution,38
0409010N0AAANAN,Co-careldopa 50mg/200mg/5ml oral suspension,24
23351003837,SenSura Mio Original colostomy bag maxi soft cover 35mm,59
0307000J0AAAAAA,Carbocisteine 375mg capsules,2813504
0302000N0BFABBG,Sirdupla 25micrograms/dose / 250micrograms/dose inhaler,174337
130201000BBJGCA,Doublebase gel,702138
0504010T0AAAEAE,Quinine bisulfate 300mg tablets,238014
0409010K0AAAJAJ,Co-beneldopa 25mg/100mg capsules,187287
0408010C0AAACAC,Carbamazepine 200mg tablets,266856
20020200914,K-Soft Long bandage 10cm x 4.5m,49427
0601022B0AAARAR,Metformin 500mg/5ml oral solution sugar free,59510
21300000112,Hylo-Care eye drops preservative free,43422
0407041M0AAAAAA,Naratriptan 2.5mg tablets,134727
0212000B0BBACAC,Lipitor 40mg tablets,24267
0206020C0BBACAS,Tildiem Retard 120mg tablets,98345
0402010T0AAAAAA,Zuclopenthixol 2mg tablets,16634
22500955008,Prosys sterile leg bag with slide tap 500ml short,30518
0205020H0AAAEAE,Methyldopa 500mg tablets,14385
23941010013,SenSura Mio Click two piece ostomy system urostomy bag midi 50mm,273
090402000BBRBA0,Complan Shake oral powder 57g sachets banana,27452
0603020J0AAAEAE,Hydrocortisone 20mg tablets,14699
22303953106,Clear Advantage with Aloe silicone sheath style 1 32mm,1034
21020000585,Biocath Aquamatic hydrogel coated pre-filled catheter female 12Ch-22Ch,5111
0402020G0AAAAAA,Flupentixol 20mg/1ml solution for injection ampoules,3409
0407010F0BHADAD,Kapake 30mg/500mg capsules,9523
21020001485,OptiTip all silicone suprapubic catheter 12Ch-14Ch,1053
090402000BBZBA0,Foodlink Complete powder with fibre 63g sachets strawberry,1800
0408010AFAAABAB,Rufinamide 200mg tablets,2806
20030900068,Mepilex Border dressing 15cm x 17.5cm,4521
23601006351,"SenSura Mio ileostomy bag with filter, midi 10-45mm",11462
22301003068,Conveen Optima latex free self-sealing Urisheath standard length 30mm,18406
0802020U0AAAEAE,Sirolimus 2mg tablets,1429
0205051I0AABFBF,Enalapril 1.25mg/5ml oral solution,90
20030900337,FoamLite dressing 10cm x 10cm,4195
090402000BDBJAW,Compleat Paediatric,4946
0203020X0AAAAAA,Dronedarone 400mg tablets,19535
0408010AHBBABAB,Vimpat 100mg tablets,2200
22500955010,Prosys sterile leg bag with slide tap 750ml short,2321
0408010AEBBAEAE,Lyrica 150mg capsules,9255
1203040E0BBACAB,Corsodyl Mint 0.2% mouthwash,17098
23351003717,"Assura Inspire colostomy bag with filter, maxi soft cover 75mm",638
0304010AABBAAAA,Mizollen 10mg modified-release tablets,1276
0803042E0AAABAB,Cyproterone 100mg tablets,4441
22501755009,Flexicare sterile leg bag with non-latex gloves long tube 500ml,1112
1108020J0BBAAAA,Iopidine 1% eye drops 0.25ml unit dose,4308
21070530160,Compression hosiery class II thigh length stocking flatbed knit made to measure,235
21010900901,Unistik Touch lancets 1.8mm/28gauge,1795
20090000488,Comfifast stockinette 17.5cm,4458
1108010F0AAAAAA,Hypromellose 0.3% eye drops,1120743
0601060D0EPAAA0,Kinetik Wellbeing testing strips,1582
1202020P0BBAAAC,Otrivine Adult nasal spray,1993
1307000M0AABZBZ,Salicylic acid 20% ointment in a base,246
20030100733,365 Super Absorbent dressing 20cm x 20cm,139
22806158007,Ugo fix sleeve leg bag holder large,692
0504080A0AAABAB,Atovaquone 750mg/5ml oral suspension sugar free,506
0407020ADBLAGAS,Oxeltra 15mg modified-release tablets,6697
23351003883,"SenSura Mio deep convex colostomy bag with filter, maxi",848
0702020X0BBAAAA,Zidoval 0.75% vaginal gel,883
21380000120,KerraPro strip 30 x 5 x 0.3cm,1291
21270002789,Juzo Move class 1 (18-21mmHg) below knee open toe with silicone adhesive border,37
21270000588,Juzo Soft class 1 (18-21mmHg) below knee closed toe,1079
21010900624,TriCare hypodermic insulin needles for pre-filled / reusable pen injectors screw on 8mm/31gauge,11036
22506155005,Ugo 4C sterile leg bag with T tap 500ml long tube,1189
21270000199,Jobst Bella Lite class 2 (20-30mmHg) gauntlet with thumb medium,111
1304000F0BCACCC,Fucibet Lipid cream,948
21020001509,Uniflo-Xtra all silicone catheter female 12Ch-18Ch,213
21270002330,Sigvaris CompreKnee (30-40mmHg) standard knee,138
090401000BBMNA0,VitaBite bar,1357
0202010P0BMAAAD,Cardide SR 1.5mg tablets,791
0109010U0BGABBK,Ursonorm 500mg tablets,59
23963459637,"Pelican Platinum Contour convex urostomy bag with bung, standard 30mm clear",39
23353453753,"Pelican Platinum Contour colostomy bag with filter, standard 12-65mm clear",637
090402000BBZTA0,Aymes ActaSolve High Energy powder 85g sachets chocolate,514
21010900719,Neria subcutaneous drug delivery device 110cm tubing 10mm needle 29gauge,114
0410020B0AAANAN,Nicotine 500micrograms/dose nasal spray,2136
21270000775,Jobst Opaque class 1 (18-21mmHg) thigh length closed toe with dotted silicone band,242
21270000514,Sigvaris Style Semitransparent class 2 (23-32mmHg) thigh length closed toe with lace grip top,155
0205052ABBBACAC,Sevikar 40mg/10mg tablets,1142
20090000890,Comfifast Easywrap stockinette mittens up to 24 months,251
0407020ADBFADAH,Oxylan 40mg modified-release tablets (Chanelle Medical),185
23600106032,Ileostomy bag with karaya 5 seal and microporous adhesive 30.5cm bag 51mm stoma,114
0301040R0BCAAAB,Ipramol nebuliser solution 2.5ml Steri-Neb unit dose vials,629
22303953111,Clear Advantage with Aloe silicone sheath style 2 32mm,642
23305951118,Vanilla Blush Coresitwell hernia support belt small VBCSWM1 black,34
21070510160,Compression hosiery class II anklet circular knit made to measure,99
0409010W0BBAHAH,Mirapexin 2.1mg modified-release tablets,529
23941010080,"SenSura Mio Click two piece ostomy system high output ileo bag with filter & wide outlet, mini 50mm",169
0402010A0BBAFAH,Solian 100mg/ml oral solution,35
20100000320,Blenderm tape 5cm,391
20030100113,Medipore + Pads dressing 10cm x 10cm,333
21270000104,Jobst Elvarex custom fit class 4 (49-70mmHg) below knee,66
0202010Y0BBAAAA,Diurexan 20mg tablets,126
23940709617,Nova 2 two piece ostomy system flange 40mm,105
21270000268,Venotrain Micro class 2 (23-32mmHg) tights closed toe,65
20030400051,Granuflex (modified) dressing 15cm x 15cm square,142
23600706230,InVent Mini ileostomy bag with filter,171
0702020F0BBARAF,Canesten 500mg Soft Gel pessaries,783
0904010ALBBAKAA,Promin low protein potato pot with croutons sausage,234
20050600100,Freevent XtraCare HME filter cassette blue,168
20030900336,FoamLite dressing 8cm x 8cm,2232
0310000N0BBACAL,Galpseud Plus linctus,731
20050600019,Rusch neckband adult,82
23965909627,Uromate oval soft convex urostomy bag large,159
20030100350,Eclypse dressing 15cm x 15cm,949
21070530120,Compression hosiery class II kneecap flatbed knit standard stock size,155
0107010N0BEABAF,Anodesyn suppositories,48
23301083231,Fulcionel ostomy/hernia support tube belt medium 20cm white,24
0407020G0AAAAAA,Dihydrocodeine 10mg/5ml oral solution,102
23600106362,"Moderma Flex soft convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, maxi 30mm beige",82
0904010ANBCAAAB,Promin low protein breadcrumbs,77
1203010Q0AAACAC,Lidocaine 0.33%/Cetylpyridinium chlor 0.1% oromucosal gel SF,456
23965609659,Welland Aura convex urostomy bag maxi 48mm clear,30
20033000130,kliniderm Film dressing 10cm x 10cm,195
23350703766,NovaLife 1 colostomy bag midi clear 50-55/70mm,26
0106010E0BLAAAT,Fibrelief Orange 3.5g granules sachets,43
21270001379,Juzo Expert internal sewn-in adhesive border piece for lymphoedema garment upper extremities,30
20030600451,PolyMem Silver dressing 10.8cm x 10.8cm square,135
23305951075,Vanilla Blush Level 2/3 unisex support vest extra large black,107
21270001091,Haddenham Star Cotton class 2 (23-32mmHg) thigh length open toe with grip top,40
1404000N0AAAAAA,Rabies vacc pdr & solv for susp inj 1ml vials,27
1203030B0BCAAAB,AAA 1.5mg/dose sore throat spray,134
21270000583,Juzo Dynamic class 2 (23-32mmHg) thigh length open toe with silicone top band,38
21010900819,Neria Soft 90 subcutaneous drug delivery device 60cm tubing 9mm needle 27gauge,36
23963459650,"Pelican Platinum Contour convex urostomy bag with tap, maxi",52
1502010S0BBADAD,Citanest 1% solution for injection 50ml vials,27
0901011P0BIAAAC,FerroDose-S 200mg tablets,35
23301023131,Comfizz Level I female shallow support briefs large/extra large white,33
21200000066,Carolon graduated compression system size G,26
21270001050,Sigvaris MTM Style Semitransparent class 1 (18-21mmHg) below knee closed toe,27
0906040G0AADRDR,"Colecalciferol 20,000unit capsules",246994
0204000H0AAAJAJ,Bisoprolol 2.5mg tablets,10198318
090402000BBSIA0,Fortisip Compact liquid (8 flavours),388180
0206020A0AAABAB,Amlodipine 10mg tablets,13194388
0906070T0AAAAAA,Vitamins capsules,285698
0906040G0BNABBY,Adcal-D3 Lemon chewable tablets,595060
0404000M0AAAJAJ,Methylphenidate 5mg tablets,92990
0302000C0BRAABY,Fostair NEXThaler 100microg/dose / 6microg/dose dry pdr inh,673599
1001022K0BBAAAA,Depo-Medrone 40mg/1ml suspension for injection vials,136209
0206020R0AAAEAE,Nifedipine 10mg modified-release tablets,90167
040201030AAABAB,Risperidone 2mg tablets,303348
21160000060,Sodium chloride 0.9% irrigation solution 20ml Irripod unit dose,138530
1106000AEAAAAAA,Travoprost 40micrograms/ml eye drops,272159
22500505053,Spirit sterile leg bag 10cm short tube 500ml,16528
23153351501,EasyLease No Sting medical adhesive remover spray,5012
0501012G0AAAQAQ,Flucloxacillin 250mg/5ml oral solution sugar free,39183
1106000AHBBAAAA,DuoTrav 40micrograms/ml / 5mg/ml eye drops,81089
0206020R0AAANAN,Nifedipine 30mg modified-release tablets,51434
21010900879,palmdoc lancets sterile single use 0.38mm/30gauge,32195
0301020Q0BEAAAA,Tiogiva 18microgram inhalation powder capsules with device,2366
0703010F0CEAAAJ,Dretine 0.03mg/3mg tablets,17065
0603020T0AAABAB,Prednisolone 2.5mg tablets,112436
0501021L0AAAPAP,Cefalexin 250mg/5ml oral suspension sugar free,9702
21010900856,GlucoRx Safety lancets 2.2mm/23gauge,1005
190201000AABNBN,Exception Handler Discount Not Deducted Item,17962
21340000101,Balance Activ BV vaginal pH correction gel,4570
0604020T0AAADAD,Testosterone undecanoate 1g/4ml solution for injection vials,33010
0602010V0BDACBW,Eltroxin 25microgram tablets,5642
22600706000,Drainable night drainage bag 2 litre (420-00),11177
0202010P0BBABAD,Natrilix SR 1.5mg tablets,8141
23351003710,"Assura Inspire colostomy bag with filter, midi soft cover 20-65mm",872
20030100552,OpSite Post-Op dressing 10cm x 12cm,2581
21280000169,Peristeen Plus anal irrigation system regular,9822
21240000100,Sodium chloride 0.9% nasal drops (Orbis),5637
22502085005,Libra sterile leg bag long tube 750ml,2901
0408010U0AABCBC,Primidone 250mg/5ml oral suspension,202
22704887000,Belly bag,3434
1310012Q0BBAAAA,Fucidin 20mg/g ointment,10900
21210000005,Biotene Oralbalance dry mouth saliva replacement gel,70347
0301040R0BBABAB,Combivent nebuliser liquid 2.5ml UDVs,5616
0905013F0AAABAB,Magnesium citrate 100mg capsules,2323
0404000U0BCABAF,Elvanse 70mg capsules,22697
0410020B0BCABAQ,Nicotinell TTS 20 patches,5786
21270000227,Mediven Plus class 2 (23-32mmHg) below knee open toe,4415
1104010D0BCAAAG,Vistamethasone 0.1% ear/eye/nose drops,5433
1303000AABFACAC,Menthoderm 2% cream,2612
0401020P0AACICI,Lorazepam 1mg/ml oral solution sugar free,6589
21210000023,Salivix spray,6069
0501120L0BBAJBG,Ciproxin 250mg/5ml oral suspension,210
21220000217,Zeroneum 83.35% bath additive,4696
20030100110,Mesorb dressing 20cm x 30cm,1324
1001010C0AAAXAX,Diclofenac sodium 75mg gast res / Misoprostol 200microg tab,8085
0401010ADAACYCY,Melatonin 3mg tablets,24364
090402000BBLJA0,Foodlink Complete powder (5 flavours),14773
22600506006,Spirit Bed bag drainable night drainage bag,8071
0601011P0BBAAAA,Apidra 100units/ml solution for injection 10ml vials,4599
0409010X0BCAEAC,Sastravi 150mg/37.5mg/200mg tablets,5067
20030800088,UrgoClean rope dressing 2.5cm x 40cm,1322
21300000197,SodiEye 5% eye drops preservative free,3628
23454104506,Salts odour eliminating spray,7852
0402010J0BDACAG,Haldol 2mg/ml oral solution,599
21270001888,Jobst for Men Explore class 2 (23-32mmHg) below knee closed toe,3247
0106020I0BGAAAK,DulcoEase 100mg capsules,1924
23354103805,"Confidence Natural Advance colostomy bag with filter and overlap, standard 25mm",135
0902021S0BNAEAZ,Sodium chloride 0.9% infusion 1litre Freeflex bags,28
090402000BBTEA0,Complan Shake Starter Pack sachets,2823
21020001418,LINC all silicone catheter with integral balloon and glycerine filled syringe standard 12Ch,918
0906040G0AADPDP,"Colecalciferol 10,000units/ml oral solution sugar free",3440
0605010S0BGAABI,NutropinAq 10mg/2ml solution for injection cartridges,1246
21020001553,Liquick X-treme Plus catheter male 12Ch-16Ch,109
0605010S0BEAGBT,Norditropin NordiFlex 15mg/1.5ml inj pf pens,885
0501120L0AABGBG,Ciprofloxacin 250mg/5ml oral suspension,9543
0208010D0BCABAB,Inhixa 40mg/0.4ml solution for injection pre-filled syringes,9875
23603456340,"Pelican Select convex ileostomy bag with filter, maxi 12-40mm clear",1778
040702040BDAGAT,Zamadol Melt 50mg tablets,853
23604106560,"Confidence BE soft convex ileostomy bag with filter and overlap, standard 13mm-38mm white",1472
23600106355,"Moderma Flex soft convex ileo bag + filter, CeraPlus s/barr & Lock 'n' Roll closure, midi 25mm beige",146
20030900391,Adaptic Digit dressing toe,364
23963459661,"Pelican Platinum convex urostomy bag with tap, standard 15-60mm clear",41
0906050P0BCACAF,Vita-E 400unit capsules,1289
23351003839,"SenSura Mio colostomy bag with filter, mini 15-45mm",4036
21270001656,Jobst UltraSheer class 1 (18-21mmHg) below knee closed toe,2080
20030800037,Medihoney Antibacterial Honey Apinate rope dressing 1.9cm x 30cm,418
090401000BBTJA0,HCU Anamix Junior oral powder 36g sachets,151
22502955012,Bendi sterile leg bag with swing tap 12cm inlet 1.3 litre,403
0408010X0BBAAAA,Sabril 500mg tablets,605
